zone_id,violation_count,center_lat,center_lng,wrong_parking_count,no_parking_count,main_road_parking_count,road_crossing_parking_count,footpath_parking_count,double_parking_count,peak_hour_count,weekend_count,junction_violation_count,total_vehicles,unique_vehicles,unique_vehicle_types,unique_violation_types,active_hours,active_days,avg_response_time,median_response_time,police_stations,wrong_parking_ratio,no_parking_ratio,main_road_parking_ratio,road_crossing_ratio,footpath_parking_ratio,double_parking_ratio,peak_hour_ratio,weekend_ratio,junction_violation_ratio,repeat_offender_ratio,vehicle_diversity,temporal_spread,nearest_metro_dist,nearest_mall_dist,nearest_hospital_dist,nearest_market_dist,nearest_bus_stand_dist,nearest_school_dist,nearest_event_venue_dist,poi_count_500m,poi_count_1km,log_violation_count,violation_density_rank,violation_zscore,spillover_label,risk_score,risk_prediction,impact_score,impact_risk_component,impact_density_component,impact_peak_hour_component,impact_road_impact_component,impact_poi_component,impact_repeat_offender_component,severity,enforcement_priority
Z_63_60,560,12.986036036036035,77.58009259259259,119,442,14,1,1,1,31,213,560,560,535,5,599,15,7,,,1,0.2125,0.7892857142857143,0.025,0.0017857142857142857,0.0017857142857142857,0.0017857142857142857,0.055357142857142855,0.38035714285714284,1.0,0.044642857142857095,0.8333333333333334,0.8125,1033.7876872179293,1018.0366112137045,4426.431122231984,2267.4798021895185,1296.9475163996578,4229.040088638871,1647.8465776022542,0,0,6.329720905522696,0.9347684279191129,0.4506314556333826,1,0.9999708,1,0.5342958261452987,0.9999708,0.6243823907778782,0.055357142857142855,0.015714285714285715,0.9430309795157619,0.044642857142857095,HIGH,211
Z_63_61,36,12.986036036036035,77.58472222222223,13,26,2,0,1,0,2,12,36,36,34,2,46,10,5,,,1,0.3611111111111111,0.7222222222222222,0.05555555555555555,0.0,0.027777777777777776,0.0,0.05555555555555555,0.3333333333333333,1.0,0.05555555555555558,0.3333333333333333,0.5654761904761905,1025.8924022255844,1519.5506160824918,4216.455234778742,2411.6975305075166,1664.31686243116,4348.985226795807,1821.1691740450888,0,0,3.6109179126442243,0.5945857795172864,-0.19554259780555144,1,0.9993411,1,0.47661695143301797,0.9993411,0.32321136107423865,0.05555555555555555,0.03333333333333333,0.9328345721274992,0.05555555555555558,MEDIUM,469
Z_63_62,117,12.986036036036035,77.58935185185184,92,25,3,0,0,0,21,35,117,117,111,4,126,11,7,,,2,0.7863247863247863,0.21367521367521367,0.02564102564102564,0.0,0.0,0.0,0.1794871794871795,0.29914529914529914,1.0,0.05128205128205132,0.6666666666666666,0.7291666666666666,767.4923583873815,1777.62332016394,4057.9581738761794,2033.0193452263672,2088.325331672466,4173.413090320369,1385.0525238607017,0,1,4.770684624465665,0.7847358121330724,-0.09565691397243377,1,0.9999747,1,0.5179257552423163,0.9999747,0.45168265367255467,0.1794871794871795,0.015384615384615384,0.9323780801778856,0.05128205128205132,HIGH,291
Z_63_63,122,12.986036036036035,77.59398148148148,28,94,2,0,0,0,2,26,118,122,112,4,127,13,7,,,2,0.22950819672131148,0.7704918032786885,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.21311475409836064,0.9672131147540983,0.08196721311475408,0.6666666666666666,0.7708333333333333,793.034347975904,1626.4641482804873,3957.1305086379693,1542.529365705797,2540.773322588502,4052.7040210802447,1011.6097540018862,0,1,4.812184355372417,0.7909328114807567,-0.08949113101977219,1,0.99868256,1,0.49639568235406983,0.99868256,0.45627971963222463,0.01639344262295082,0.009836065573770493,0.9340381736521788,0.08196721311475408,MEDIUM,388
Z_63_64,94,12.986036036036035,77.59861111111111,73,21,4,0,4,0,16,23,94,94,89,4,104,12,7,,,3,0.776595744680851,0.22340425531914893,0.0425531914893617,0.0,0.0425531914893617,0.0,0.1702127659574468,0.24468085106382978,1.0,0.05319148936170215,0.6666666666666666,0.75,1082.6043097978445,1622.9947725084783,3918.426560694775,1062.4918843396904,3008.85855026388,3991.838133402673,794.7380464081392,0,1,4.553876891600541,0.7504892367906066,-0.12401951555467705,1,0.9999739,1,0.5133319823233307,0.9999739,0.4276661256910365,0.1702127659574468,0.02553191489361702,0.9312573221115251,0.05319148936170215,MEDIUM,311
Z_63_65,4159,12.986036036036035,77.60324074074074,2513,1648,207,21,3,13,507,1393,3837,4159,3584,6,4702,20,7,,,1,0.6042317864871364,0.39624909834094735,0.049771579706660254,0.005049290694878576,0.000721327242125511,0.0031257513825438807,0.12190430391921135,0.3349362827602789,0.9225775426785285,0.1382543880740562,1.0,0.9166666666666667,1212.9813803842558,1768.0848074225994,3943.675834614629,617.7735338663817,3369.8088735320407,3993.5525819803174,862.051795446534,0,2,8.333270353255308,0.9934768427919113,4.888762024959191,1,0.9999815,1,0.5990837048265113,0.9999815,0.846322359144965,0.12190430391921135,0.03188266410194758,0.9293128029797394,0.1382543880740562,CRITICAL,22
Z_63_66,325,12.986036036036035,77.60787037037036,267,62,9,2,2,1,25,113,17,325,309,4,361,15,7,,,2,0.8215384615384616,0.19076923076923077,0.027692307692307693,0.006153846153846154,0.006153846153846154,0.003076923076923077,0.07692307692307693,0.3476923076923077,0.052307692307692305,0.04923076923076919,0.6666666666666666,0.8125,1169.8954010715481,1763.5335194199138,4031.6769455426984,371.028636206365,3483.322882745979,4057.7680450877065,1165.3018927403532,1,1,5.786897381366708,0.8956294846705806,0.16083965685828813,1,0.99997926,1,0.5252820034629929,0.99997926,0.5642519877491784,0.07692307692307693,0.019076923076923078,0.9311474575453031,0.04923076923076919,HIGH,248
Z_63_67,49,12.986036036036035,77.6125,28,21,0,0,1,0,1,13,0,49,48,3,54,10,7,,,2,0.5714285714285714,0.42857142857142855,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.2653061224489796,0.0,0.020408163265306145,0.5,0.7083333333333334,1330.136843053697,1772.3016164985243,4178.466994655238,630.0343907953118,3662.619496530974,4181.606094696227,1573.5292090662913,0,1,3.912023005428146,0.644487932159165,-0.1795115621286313,0,8.800349e-05,0,0.16894031330881512,8.800349e-05,0.35656579355069173,0.02040816326530612,0.0,0.9249871273367855,0.020408163265306145,LOW,808
Z_63_68,153,12.986036036036035,77.61712962962963,26,128,8,0,9,1,8,29,0,153,126,4,173,14,7,,,1,0.16993464052287582,0.8366013071895425,0.05228758169934641,0.0,0.058823529411764705,0.006535947712418301,0.05228758169934641,0.1895424836601307,0.0,0.17647058823529416,0.6666666666666666,0.7916666666666667,1508.8269792978956,1917.1185788835332,4378.136748062324,1076.7949633801284,3898.6333062283966,4359.989254012279,2024.1863326642317,0,0,5.0369526024136295,0.8180039138943248,-0.05126327671327036,1,0.9999763,1,0.5179025606125742,0.9999763,0.48117806077110015,0.05228758169934641,0.03137254901960784,0.914779808611033,0.17647058823529416,HIGH,292
Z_63_69,49,12.986036036036035,77.62175925925925,20,29,0,0,1,0,3,12,0,49,46,3,51,11,7,,,1,0.40816326530612246,0.5918367346938775,0.0,0.0,0.02040816326530612,0.0,0.061224489795918366,0.24489795918367346,0.0,0.061224489795918324,0.5,0.7291666666666666,1499.5924845084517,2170.9266111292427,4200.020776364649,1557.3356822975366,4181.772177565464,4586.557728725617,2494.3810681935415,0,0,3.912023005428146,0.644487932159165,-0.1795115621286313,0,0.005292701,0,0.17866234053168994,0.005292701,0.35656579355069173,0.061224489795918366,0.0,0.9045524902850925,0.061224489795918324,MEDIUM,754
Z_63_73,34,12.986036036036035,77.64027777777777,31,14,5,0,18,2,0,1,0,34,33,4,71,4,4,,,1,0.9117647058823529,0.4117647058823529,0.14705882352941177,0.0,0.5294117647058824,0.058823529411764705,0.0,0.029411764705882353,0.0,0.02941176470588236,0.6666666666666666,0.369047619047619,850.9717966975484,3157.7569065189905,3175.1598294309442,3538.5240283996036,5627.778795204225,5846.180051777585,4444.442369702215,0,1,3.5553480614894135,0.581539465101109,-0.19800891098661608,0,0.0036917077,0,0.16733089555126252,0.0036917077,0.3170557001688291,0.0,0.08823529411764706,0.8663577253808904,0.02941176470588236,LOW,820
Z_63_74,21,12.986036036036035,77.6449074074074,17,4,4,1,0,0,4,6,0,21,20,4,34,13,7,,,2,0.8095238095238095,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.0,0.0,0.19047619047619047,0.2857142857142857,0.0,0.04761904761904767,0.6666666666666666,0.7708333333333333,958.6552009149851,3066.8067465291665,3074.1316951465255,4037.7313181176787,6039.565802657896,6222.657823471038,4939.0309677236855,0,2,3.091042453358316,0.5019569471624267,-0.21403994666353618,1,0.9996014,1,0.49203309959745223,0.9996014,0.26562299303105685,0.19047619047619047,0.1333333333333333,0.8569472265439797,0.04761904761904767,MEDIUM,410
Z_63_75,22,12.986036036036035,77.64953703703704,14,11,9,0,0,0,5,5,0,22,22,4,47,11,6,,,2,0.6363636363636364,0.5,0.4090909090909091,0.0,0.0,0.0,0.22727272727272727,0.22727272727272727,0.0,0.0,0.6666666666666666,0.6577380952380952,562.0989733791374,3056.548758606679,3053.234869618936,4537.472761867423,6464.064727637759,6615.772691958398,5043.633965035317,0,1,3.1354942159291497,0.5114155251141552,-0.21280679007300388,1,0.99936205,1,0.5099969915900117,0.99936205,0.2705470655514515,0.22727272727272727,0.24545454545454545,0.851698661640752,0.0,MEDIUM,322
Z_63_78,17,12.986036036036035,77.66342592592592,12,5,0,0,0,0,0,2,0,17,16,3,17,7,5,,,1,0.7058823529411765,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.05882352941176472,0.5,0.5029761904761905,1204.6925259590284,3489.1146315981014,3458.0321222022744,6038.575284755357,7792.776575109702,7869.5205994974785,3642.4734950214743,0,0,2.8903717578961645,0.46673189823874756,-0.21897257302566545,0,7.3234376e-05,0,0.13579194334802508,7.3234376e-05,0.24339401941951314,0.0,0.0,0.812088162086812,0.05882352941176472,LOW,1049
Z_63_79,2,12.986036036036035,77.66805555555555,2,1,0,0,0,0,0,0,0,2,2,2,4,2,2,,,1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1845238095238095,1684.1093225121554,3246.389268498884,3720.643850198384,6539.329338685077,8249.146116732558,8306.000680540394,3196.4520374237377,0,0,1.0986122886681098,0.14840182648401826,-0.2374699218836502,0,4.566673e-05,0,0.08899450686330115,4.566673e-05,0.04491474536319661,0.0,0.0,0.7999785777092626,0.0,LOW,1319
Z_63_80,1,12.986036036036035,77.67268518518519,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,2173.57146894642,2776.624449456449,4028.85925712106,7040.207943720754,8569.742649550724,8749.472490834045,2769.5275282396447,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825,0,5.994855e-05,0,0.07916259047710227,5.994855e-05,0.0,0.0,0.0,0.7914460591059067,0.0,LOW,1402
Z_63_81,2,12.986036036036035,77.6773148148148,2,0,0,0,0,0,0,0,0,2,2,1,2,2,2,,,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1845238095238095,2667.5551058614274,2320.2328386363824,4373.046411644893,7541.186282045907,8080.049870370531,9198.924891071532,2372.0338254668272,0,0,1.0986122886681098,0.14840182648401826,-0.2374699218836502,0,6.952966e-05,0,0.0880988344056631,6.952966e-05,0.04491474536319661,0.0,0.0,0.7909502643401749,0.0,LOW,1326
Z_63_83,1,12.986036036036035,77.68657407407407,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,3661.7578618929715,1496.9521492380063,5139.7593501069905,8543.37197517186,7105.667229820052,10112.571674471377,1746.116222558583,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825,0,6.27483e-05,0,0.07891227207679898,6.27483e-05,0.0,0.0,0.0,0.7889344758465434,0.0,LOW,1407
Z_63_84,26,12.986036036036035,77.6912037037037,26,0,0,0,0,0,26,0,0,26,26,2,29,1,1,,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.09226190476190475,4160.487197575706,1193.4881472420898,5551.476328735108,9044.553953444196,6621.713587203412,10575.492532337552,1585.886981338862,0,0,3.295836866004329,0.5375081539465101,-0.2078741637108746,0,0.0024774312,0,0.2870828848305423,0.0024774312,0.2883087647827098,1.0,0.0,0.786779024661832,0.0,MEDIUM,539
Z_63_88,91,12.986036036036035,77.70972222222223,70,29,21,1,0,0,9,28,0,91,87,5,122,13,7,,,1,0.7692307692307693,0.31868131868131866,0.23076923076923078,0.01098901098901099,0.0,0.0,0.0989010989010989,0.3076923076923077,0.0,0.04395604395604391,0.8333333333333334,0.7708333333333333,6160.103238587749,1786.3306735323188,6374.768627024009,10949.010675203717,4722.956471960446,12457.20976312395,2326.4450405949874,0,0,4.5217885770490405,0.7433137638617091,-0.12771898532627401,1,0.99788195,1,0.5008886903650138,0.99788195,0.4241115942445715,0.0989010989010989,0.14285714285714288,0.7604243425145796,0.04395604395604391,MEDIUM,367
Z_63_92,13,12.986036036036035,77.72824074074074,9,4,3,0,0,0,0,1,0,13,13,2,16,5,3,,,2,0.6923076923076923,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.3333333333333333,0.31845238095238093,8163.091778751999,3606.8453358550296,7311.592940138123,12704.567130877816,2969.5404035395704,14339.903217635414,3472.290914986697,0,0,2.6390573296152584,0.4249836921069798,-0.2239051993877947,0,0.0025694245,0,0.13681292536408063,0.0025694245,0.21555506774004324,0.0,0.13846153846153847,0.7216185369896283,0.0,LOW,1037
Z_63_93,554,12.986036036036035,77.73287037037036,435,249,9,0,480,148,37,61,0,554,434,5,1358,17,7,,,2,0.7851985559566786,0.44945848375451264,0.016245487364620937,0.0,0.8664259927797834,0.26714801444043323,0.06678700361010831,0.11010830324909747,0.0,0.21660649819494582,0.8333333333333334,0.8541666666666667,8664.091856192343,4089.2560300006335,7610.7314481786425,13122.771885193637,2589.2771238686173,14801.629539391559,3329.324084105499,0,0,6.318968113746434,0.9334637964774951,0.44323251609018866,1,0.9999031,1,0.5288758072320121,0.9999031,0.6231912675593411,0.06678700361010831,0.009747292418772561,0.7112583464203868,0.21660649819494582,HIGH,234
Z_63_94,131,12.986036036036035,77.7375,114,41,1,0,128,34,11,0,0,131,116,2,325,9,5,,,2,0.8702290076335878,0.31297709923664124,0.007633587786259542,0.0,0.9770992366412213,0.2595419847328244,0.08396946564885496,0.0,0.0,0.1145038167938931,0.3333333333333333,0.5446428571428572,9165.159931246582,4575.798675588499,7930.349307680963,13515.797908587434,2256.9516899812606,15265.877294037618,3258.11431808023,0,0,4.882801922586371,0.7971298108284409,-0.07839272170498134,1,0.99687237,1,0.48667746283178986,0.99687237,0.4641022670873734,0.08396946564885496,0.0045801526717557245,0.7006246938395948,0.1145038167938931,MEDIUM,433
Z_63_96,108,12.986036036036035,77.74675925925925,47,66,101,0,0,0,1,52,0,108,86,3,221,8,4,,,1,0.4351851851851852,0.6111111111111112,0.9351851851851852,0.0,0.0,0.0,0.009259259259259259,0.48148148148148145,0.0,0.20370370370370372,0.5,0.45238095238095233,10167.459859993925,5553.104362483232,8621.771824905747,14322.23151018185,1839.197656229798,16201.068916073118,3344.7085369871975,0,0,4.6913478822291435,0.7720156555772995,-0.10675532328722462,0,0.037878044,0,0.27352836501476885,0.037878044,0.4428942536247055,0.009259259259259259,0.5611111111111111,0.6766017517902061,0.20370370370370372,MEDIUM,543
Z_63_97,21,12.986036036036035,77.75138888888888,2,20,11,0,0,0,2,7,0,21,21,3,38,8,6,,,2,0.09523809523809523,0.9523809523809523,0.5238095238095238,0.0,0.0,0.0,0.09523809523809523,0.3333333333333333,0.0,0.0,0.5,0.5952380952380952,10668.676326737897,6042.20160580809,8989.563487197829,14734.523629708632,1811.626396444369,16671.637170513393,3496.845926295435,0,0,3.091042453358316,0.5019569471624267,-0.21403994666353618,0,0.0056306734,0,0.18250776692427173,0.0056306734,0.26562299303105685,0.09523809523809523,0.3142857142857143,0.6626539485371166,0.0,MEDIUM,734
Z_63_98,1,12.986036036036035,77.75601851851852,1,0,1,0,0,0,1,0,0,1,1,1,2,1,1,,,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,11169.929170795192,6533.197165708152,9369.78756877532,15152.209885670809,1919.536786265264,17143.969716864125,3711.07842287107,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825,0,0.0032335557,0,0.3056958200209458,0.0032335557,0.0,1.0,0.6,0.6472575326307312,0.0,MEDIUM,535
Z_64_32,5,12.99054054054054,77.45046296296296,5,0,0,0,0,0,0,5,0,5,5,2,5,2,1,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.11309523809523808,8736.249230814155,11200.584262342876,15237.418031381083,12815.975998421953,13254.585031242077,9107.963916105351,13534.15856967645,0,0,1.791759469228055,0.27234181343770386,-0.23377045211205325,0,5.500927e-05,0,0.07768783534669133,5.500927e-05,0.12169700970975657,0.0,0.0,0.5333193062337633,0.0,LOW,1419
Z_64_37,20,12.99054054054054,77.47361111111111,9,11,3,0,0,0,5,8,0,20,19,3,24,9,7,,,1,0.45,0.55,0.15,0.0,0.0,0.0,0.25,0.4,0.0,0.050000000000000044,0.5,0.6875,6719.417691784441,8781.033808528662,12890.926455638659,10327.714925610899,10766.439897847584,7931.87909578047,11035.431899052188,0,0,3.044522437723423,0.49249836921069795,-0.2152731032540685,0,0.008020412,0,0.17337997464786944,0.008020412,0.26046981310323986,0.25,0.09,0.6287988823446884,0.050000000000000044,LOW,787
Z_64_40,1,12.99054054054054,77.4875,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.09226190476190475,5699.609778592377,7357.779519283877,11515.728532381396,8840.119253109067,9278.724834318407,7545.263813762091,9538.541169235063,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825,0,4.0913455e-05,0,0.06838834406677706,4.0913455e-05,0.0,0.0,0.0,0.683760700292325,0.0,LOW,1463
Z_64_43,311,12.99054054054054,77.50138888888888,91,235,17,2,1,1,9,63,0,311,300,3,354,15,7,,,1,0.29260450160771706,0.7556270096463023,0.05466237942122187,0.006430868167202572,0.003215434083601286,0.003215434083601286,0.028938906752411574,0.20257234726688103,0.0,0.03536977491961413,0.5,0.8125,4934.463167367495,5973.73980904728,10177.246783077126,7359.526228075435,7797.604075679316,7267.084853936422,8044.609808126604,0,0,5.7430031878094825,0.8930202217873451,0.14357546459083567,0,0.30397454,0,0.28981394386623593,0.30397454,0.5593896790396958,0.028938906752411574,0.03536977491961415,0.7356036362284353,0.03536977491961413,MEDIUM,537
Z_64_44,169,12.99054054054054,77.50601851851852,82,90,7,0,6,2,15,48,0,169,168,4,205,14,7,,,1,0.48520710059171596,0.5325443786982249,0.04142011834319527,0.0,0.03550295857988166,0.011834319526627219,0.08875739644970414,0.28402366863905326,0.0,0.00591715976331364,0.6666666666666666,0.7916666666666667,4758.469191036844,5472.3557641570205,9741.873386218338,6868.334754052976,7306.056277011825,7027.525655036252,7547.594160995351,0,0,5.135798437050262,0.8294194390084801,-0.0315327712647533,1,0.9988294,1,0.4909518175965883,0.9988294,0.4921275491589706,0.08875739644970414,0.024852071005917162,0.7524432051388492,0.00591715976331364,MEDIUM,415
Z_64_45,7,12.99054054054054,77.51064814814815,2,5,2,0,0,0,4,3,0,7,7,3,9,4,4,,,1,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.5,0.369047619047619,4630.365712056889,4971.018276954738,9313.162181568398,6378.763984527132,6815.977750951246,6816.528702503684,7051.228761711641,0,0,2.0794415416798357,0.32322243966079583,-0.2313041389309886,0,0.041115563,0,0.23135266472235738,0.041115563,0.15356452869311996,0.5714285714285714,0.1714285714285714,0.7687651761498834,0.0,MEDIUM,579
Z_64_46,1,12.99054054054054,77.51527777777777,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.09226190476190475,4251.990040723492,4469.74301374072,8892.076828707723,5891.217983880349,6327.709890564371,6609.258483421538,6555.661313713063,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825,0,6.3248495e-05,0,0.07877760178430569,6.3248495e-05,0.0,0.0,0.0,0.7875862723463021,0.0,LOW,1411
Z_64_47,18,12.99054054054054,77.5199074074074,11,7,1,0,0,0,1,9,0,18,18,2,19,5,3,,,1,0.6111111111111112,0.3888888888888889,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.5,0.0,0.0,0.3333333333333333,0.31845238095238093,3750.6834835354953,3968.553553655632,8479.753451482806,5406.2445732277965,5841.706736732929,6188.824786282523,6061.087546938243,0,0,2.9444389791664403,0.47325505544683627,-0.21773941643513314,1,0.9995152,1,0.4438249949586404,0.9995152,0.24938322891569062,0.05555555555555555,0.03333333333333333,0.8076043925449194,0.0,MEDIUM,522
Z_64_50,1,12.99054054054054,77.53379629629629,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,2247.59002507905,2466.0231590963867,7310.038988196241,3976.1594146630214,4404.7707454860065,5017.8045044751725,4586.540737269967,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825,0,4.9717237e-05,0,0.08673233171801045,4.9717237e-05,0.0,0.0,0.0,0.8671741654605072,0.0,LOW,1335
Z_64_51,462,12.99054054054054,77.53842592592592,424,43,27,0,0,1,50,121,462,462,421,4,504,15,7,,,1,0.9177489177489178,0.09307359307359307,0.05844155844155844,0.0,0.0,0.0021645021645021645,0.10822510822510822,0.2619047619047619,1.0,0.08874458874458879,0.6666666666666666,0.8125,1747.229193606955,1965.9664630998907,6948.84518123544,3513.363276682341,3937.0918203277847,4670.151395319355,4099.916837064057,0,0,6.137727054086234,0.918460534898891,0.3297821097612155,1,0.9999366,1,0.539647916647463,0.9999366,0.6031145806109237,0.10822510822510822,0.03506493506493506,0.8867603711806727,0.08874458874458879,HIGH,181
Z_64_52,3,12.99054054054054,77.54305555555555,3,0,0,0,0,0,0,0,1,3,2,2,3,3,2,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.20535714285714285,1247.875876415638,1466.9740462878547,6606.010631967815,3062.81096921373,3478.885464105356,4352.636033180109,3617.388422207039,0,0,1.3862943611198906,0.19960861056751467,-0.23623676529311788,0,0.00012816819,0,0.1393387645570081,0.00012816819,0.07678226434655998,0.0,0.0,0.9061052789423846,0.33333333333333337,LOW,1016
Z_64_53,52,12.99054054054054,77.54768518518519,45,7,2,0,1,0,33,11,51,52,49,4,57,9,5,,,1,0.8653846153846154,0.1346153846153846,0.038461538461538464,0.0,0.019230769230769232,0.0,0.6346153846153846,0.21153846153846154,0.9807692307692307,0.05769230769230771,0.6666666666666666,0.5446428571428572,751.5410602032139,970.6886097564627,6284.540664294079,2630.8006859850625,3034.445836297628,4072.3139850068533,3140.843631048025,0,2,3.970291913552122,0.6542726679712981,-0.17581209235703435,1,0.9994881,1,0.5693800433648283,0.9994881,0.3630204381517796,0.6346153846153846,0.023076923076923078,0.9250643825773026,0.05769230769230771,CRITICAL,75
Z_64_54,1219,12.99054054054054,77.5523148148148,1102,118,108,4,8,0,121,295,1219,1219,892,6,1359,16,7,,,2,0.904019688269073,0.09680065627563576,0.08859721082854799,0.003281378178835111,0.006562756357670222,0.0,0.0992616899097621,0.24200164068908941,1.0,0.2682526661197703,1.0,0.8333333333333333,275.08024649980905,485.4839938869089,5987.877255642714,2228.1438830309344,2610.8129741201315,3837.3449573139533,2673.484098446151,2,2,7.106606137727303,0.9660795825179387,1.2632816487941794,1,0.99992454,1,0.586270703273061,0.99992454,0.7104406031446728,0.0992616899097621,0.05447087776866284,0.9432006872447125,0.2682526661197703,CRITICAL,40
Z_64_55,441,12.99054054054054,77.55694444444444,382,59,0,0,0,0,32,119,441,441,393,6,446,14,7,,,1,0.8662131519274376,0.13378684807256236,0.0,0.0,0.0,0.0,0.07256235827664399,0.2698412698412698,1.0,0.108843537414966,1.0,0.7916666666666667,299.5992884296629,179.9662366648192,5719.881508675419,1873.8595934850975,2219.9307715257764,3656.4827122198153,2221.115604340857,2,2,6.091309882077698,0.9145466405740378,0.3038858213600369,1,0.9949681,1,0.5352146708297338,0.9949681,0.5979727930204439,0.07256235827664399,0.0,0.953609698576267,0.108843537414966,HIGH,208
Z_64_56,7,12.99054054054054,77.56157407407407,5,2,0,0,0,0,2,5,7,7,7,4,7,4,3,,,1,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,1.0,0.0,0.6666666666666666,0.2976190476190476,779.1570701780797,576.4683783501905,5484.757305127317,1600.4018519390902,1882.314072532403,3538.034723254665,1795.1074132321792,0,2,2.0794415416798357,0.32322243966079583,-0.2313041389309886,0,0.0071778875,0,0.17081559406749935,0.0071778875,0.15356452869311996,0.2857142857142857,0.0,0.9509217913327085,0.0,LOW,798
Z_64_57,11,12.99054054054054,77.5662037037037,0,11,0,0,1,0,1,4,0,11,11,3,12,5,5,,,1,0.0,1.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.5,0.46130952380952384,769.9851467121042,717.77345624291,5286.892158735304,1454.1093832940235,1631.3752781472253,3488.364653571166,1419.3961803504098,0,2,2.4849066497880004,0.39823874755381605,-0.22637151256885935,0,0.0040425635,0,0.1499060716198607,0.0040425635,0.19847927405631657,0.09090909090909091,0.0,0.953610841006622,0.0,LOW,944
Z_64_58,612,12.99054054054054,77.57083333333333,157,460,8,0,5,2,30,173,0,612,546,6,647,15,7,,,2,0.2565359477124183,0.7516339869281046,0.013071895424836602,0.0,0.008169934640522876,0.0032679738562091504,0.049019607843137254,0.2826797385620915,0.0,0.10784313725490191,1.0,0.8125,605.4885471034584,527.3219879708968,5130.5986473163985,1473.3613979345748,1504.1294444471419,3510.3932236807063,1144.6305969627012,0,2,6.418364935936212,0.9422700587084148,0.514755598341063,1,0.99997413,1,0.5419770208691127,0.99997413,0.6342017907074238,0.049019607843137254,0.00784313725490196,0.9583067392032376,0.10784313725490191,HIGH,174
Z_64_59,516,12.99054054054054,77.57546296296296,149,368,8,2,5,3,16,106,64,516,474,6,541,15,7,,,1,0.28875968992248063,0.7131782945736435,0.015503875968992248,0.003875968992248062,0.009689922480620155,0.005813953488372093,0.031007751937984496,0.2054263565891473,0.12403100775193798,0.08139534883720934,1.0,0.8125,802.2497268642143,737.6894974033602,5019.761353084477,1652.3816806935981,1530.925550293731,3602.8055163499885,1053.039261090946,0,2,6.248042874508429,0.9282452707110241,0.39637256564996065,1,0.9985843,1,0.5322697581575577,0.9985843,0.6153346382304643,0.031007751937984496,0.010852713178294573,0.9520892683572006,0.08139534883720934,HIGH,222
