zone_id,violation_count,center_lat,center_lng,wrong_parking_count,no_parking_count,main_road_parking_count,road_crossing_parking_count,footpath_parking_count,double_parking_count,peak_hour_count,weekend_count,junction_violation_count,total_vehicles,unique_vehicles,unique_vehicle_types,unique_violation_types,active_hours,active_days,avg_response_time,median_response_time,police_stations,wrong_parking_ratio,no_parking_ratio,main_road_parking_ratio,road_crossing_ratio,footpath_parking_ratio,double_parking_ratio,peak_hour_ratio,weekend_ratio,junction_violation_ratio,repeat_offender_ratio,vehicle_diversity,temporal_spread,nearest_metro_dist,nearest_mall_dist,nearest_hospital_dist,nearest_market_dist,nearest_bus_stand_dist,nearest_school_dist,nearest_event_venue_dist,poi_count_500m,poi_count_1km,log_violation_count,violation_density_rank,violation_zscore
Z_59_75,271,12.968018018018018,77.64953703703704,121,217,101,3,12,1,35,89,0,271,246,4,460,17,7,,,1,0.44649446494464945,0.8007380073800738,0.3726937269372694,0.01107011070110701,0.04428044280442804,0.0036900369003690036,0.12915129151291513,0.3284132841328413,0.0,0.09225092250922506,0.6666666666666666,0.8541666666666667,1492.9722489705343,1064.017058416593,1054.45895569899,4656.883241035375,5697.55160061367,5640.691183297,4816.644505070617,0,0,5.605802066295998,0.8838878016960209,0.09424920096954302
Z_59_76,23,12.968018018018018,77.65416666666667,4,19,1,0,0,0,1,17,0,23,23,3,27,8,6,,,1,0.17391304347826086,0.8260869565217391,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.7391304347826086,0.0,0.0,0.5,0.5952380952380952,1852.1510110422357,1254.058473903552,1219.499945189919,4976.882732560772,6186.5668733184375,6112.945742371152,4317.357109361782,0,0,3.1780538303479458,0.5179386823222439,-0.21157363348247155
Z_59_77,88,12.968018018018018,77.65879629629629,76,57,1,0,27,6,10,1,0,88,78,4,169,12,6,,,1,0.8636363636363636,0.6477272727272727,0.011363636363636364,0.0,0.3068181818181818,0.06818181818181818,0.11363636363636363,0.011363636363636364,0.0,0.11363636363636365,0.6666666666666666,0.6785714285714286,2266.1131382388007,1586.3610003557478,1538.1237776991447,5324.993751335088,6677.460473065019,6589.550777968669,3818.6910890547465,0,0,4.48863636973214,0.738747553816047,-0.13141845509787095
Z_59_86,144,12.968018018018018,77.70046296296296,66,93,57,2,1,0,4,31,0,144,134,6,230,14,7,,,1,0.4583333333333333,0.6458333333333334,0.3958333333333333,0.013888888888888888,0.006944444444444444,0.0,0.027777777777777776,0.2152777777777778,0.0,0.06944444444444442,1.0,0.7916666666666667,5684.612451948405,3087.404714538118,4156.193515551279,9126.016184230248,5371.418242980908,10801.095056865986,846.9441650001559,0,1,4.976733742420574,0.8124592302674495,-0.06236168602806122
Z_59_87,1,12.968018018018018,77.70509259259259,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.09226190476190475,6142.16084415762,3197.714416236538,4326.395752159092,9529.574007096073,4870.134830052418,11273.848663916744,1301.2896341079454,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825
Z_59_88,1,12.968018018018018,77.70972222222223,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,6606.114289657541,3379.639127943048,4545.861571387007,9912.745874537399,4368.9378728139945,11749.002903901212,1781.211978667102,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825
Z_59_89,216,12.968018018018018,77.71435185185184,200,17,7,1,1,0,1,58,0,216,210,5,231,11,7,,,1,0.9259259259259259,0.0787037037037037,0.032407407407407406,0.004629629629629629,0.004629629629629629,0.0,0.004629629629629629,0.26851851851851855,0.0,0.02777777777777779,0.8333333333333334,0.7291666666666666,7075.212876261889,3622.4049073649885,4807.849436473907,10306.101295025028,3867.8609803635713,12226.277889888506,2270.5502904506548,0,0,5.37989735354046,0.8590998043052838,0.026425588490265592
Z_59_90,270,12.968018018018018,77.71898148148148,253,18,3,0,1,0,1,85,0,270,248,5,293,11,7,,,1,0.937037037037037,0.06666666666666667,0.011111111111111112,0.0,0.003703703703703704,0.0,0.003703703703703704,0.3148148148148148,0.0,0.08148148148148149,0.8333333333333334,0.7291666666666666,7548.497436089004,3914.709123369483,5105.817910607436,10708.518111514828,3366.957758118342,12705.434628847097,2549.4213332931718,0,0,5.602118820879701,0.883235485975212,0.0930160443790107
Z_59_93,5,12.968018018018018,77.73287037037036,5,4,4,2,0,1,1,0,0,5,5,3,20,5,2,,,1,1.0,0.8,0.8,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.5,0.24702380952380953,8986.826624812262,4995.395811645816,6160.492419642482,11960.891584950048,1866.6884658329066,14152.280411384025,1439.4673492870816,0,0,1.791759469228055,0.27234181343770386,-0.23377045211205325
Z_59_94,8,12.968018018018018,77.7375,3,8,5,0,0,0,1,1,0,8,8,3,16,4,3,,,1,0.375,1.0,0.625,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.2976190476190476,9470.869511580713,5400.944698236654,6551.277233725965,12390.856958398319,1368.8988417032215,14637.172674992173,1266.0735854996449,0,0,2.1972245773362196,0.34996738421395956,-0.2300709823404563
Z_59_95,3,12.968018018018018,77.74212962962963,0,3,1,0,0,0,0,1,0,3,3,2,6,2,2,,,1,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1845238095238095,9956.65460258043,5821.486191380402,6956.306597770635,12826.0355494478,875.5385817310587,15123.161152139754,1279.519538660783,0,1,1.3862943611198906,0.19960861056751467,-0.23623676529311788
Z_59_97,93,12.968018018018018,77.75138888888888,31,79,52,1,2,0,3,24,0,93,92,4,166,13,7,,,1,0.3333333333333333,0.8494623655913979,0.5591397849462365,0.010752688172043012,0.021505376344086023,0.0,0.03225806451612903,0.25806451612903225,0.0,0.010752688172043001,0.6666666666666666,0.7708333333333333,10932.521628063492,6696.1569373733155,7800.150145868384,13710.04087129214,248.82127075027844,16098.029400189933,1793.2321814157915,1,1,4.543294782270004,0.7469015003261579,-0.12525267214520938
Z_59_98,1,12.968018018018018,77.75601851851852,0,1,1,0,0,0,0,0,0,1,1,1,2,1,1,,,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,11422.236464225683,7146.176329815844,8235.50332529098,14158.015458017018,681.5955343188185,16586.739238897528,2181.7344331253653,0,1,0.6931471805599453,0.060665362035225046,-0.2387030784741825
Z_60_44,122,12.972522522522521,77.50601851851852,30,94,31,12,4,4,7,30,0,122,111,4,184,13,7,,,1,0.2459016393442623,0.7704918032786885,0.2540983606557377,0.09836065573770492,0.03278688524590164,0.03278688524590164,0.05737704918032787,0.2459016393442623,0.0,0.0901639344262295,0.6666666666666666,0.7708333333333333,3938.909151347783,5887.082652511172,10299.16921394981,7547.554675187091,7166.804771956545,5315.374924088254,8074.593146603967,0,0,4.812184355372417,0.7909328114807567,-0.08949113101977219
Z_60_45,94,12.972522522522521,77.51064814814815,26,68,0,0,0,0,11,40,0,94,90,6,94,12,7,,,1,0.2765957446808511,0.723404255319149,0.0,0.0,0.0,0.0,0.11702127659574468,0.425531914893617,0.0,0.04255319148936165,1.0,0.75,3479.19393781818,5424.17805596409,9825.530462755514,7104.908079190106,6666.459579449857,5033.085116198427,7612.6328116010145,0,0,4.553876891600541,0.7504892367906066,-0.12401951555467705
Z_60_46,8,12.972522522522521,77.51527777777777,6,2,2,0,0,0,1,5,0,8,8,2,10,5,4,,,1,0.75,0.25,0.25,0.0,0.0,0.0,0.125,0.625,0.0,0.0,0.3333333333333333,0.3898809523809524,3032.8062080189648,4968.7970677056865,9354.816003745673,6641.156949218069,6166.32612421118,4786.864276474734,7156.015472585108,0,0,2.1972245773362196,0.34996738421395956,-0.2300709823404563
Z_60_49,12,12.972522522522521,77.52916666666667,8,4,0,0,0,0,3,0,6,12,12,3,12,4,3,,,2,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.5,0.2976190476190476,1870.1096020819582,3675.6335804858954,7953.732840310967,5147.804924348652,4667.876679055072,4322.125949024038,5830.714063914627,0,0,2.5649493574615367,0.41193737769080235,-0.22513835597832704
Z_60_50,7,12.972522522522521,77.53379629629629,7,0,0,0,0,0,0,0,7,7,7,3,8,1,1,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.09226190476190475,1613.6246485409633,3284.9054958769852,7477.30340984755,4651.686478258457,4169.433378566419,4275.096605323069,5409.863838338446,0,0,2.0794415416798357,0.32322243966079583,-0.2313041389309886
Z_60_51,847,12.972522522522521,77.53842592592592,587,260,14,1,4,0,108,232,847,847,771,6,892,14,7,,,2,0.693034238488784,0.3069657615112161,0.01652892561983471,0.0011806375442739079,0.004722550177095631,0.0,0.12750885478158205,0.27390791027154665,1.0,0.08972845336481705,1.0,0.7916666666666667,1487.8161768639434,2928.1730334357094,7004.4001402628155,4156.898215206712,3671.8630932000083,4286.667454327264,5003.926687267417,0,0,6.742880635791903,0.9530332681017613,0.8045473971161575
Z_60_52,2452,12.972522522522521,77.54305555555555,1418,1043,24,0,21,0,81,274,2452,2452,1425,6,2554,16,7,,,1,0.5783034257748777,0.42536704730831976,0.009787928221859706,0.0,0.008564437194127243,0.0,0.03303425774877651,0.11174551386623165,1.0,0.4188417618270799,1.0,0.8333333333333333,1525.3679337157264,2619.3628632602213,6535.788492852407,3663.9790637128026,3175.576219029592,4186.793061974963,4616.838000525483,0,0,7.8050670442584895,0.9863013698630136,2.7837637249205263
Z_60_53,2692,12.972522522522521,77.54768518518519,1412,1302,52,8,26,16,84,431,2692,2692,1973,6,2884,17,7,,,2,0.524517087667162,0.4836552748885587,0.019316493313521546,0.0029717682020802376,0.009658246656760773,0.005943536404160475,0.031203566121842496,0.1601040118870728,1.0,0.2670876671619614,1.0,0.8541666666666667,1715.5860740727028,2377.2247694459616,6072.462101995088,3173.80001205043,2681.2855018457244,3922.25187816808,4253.746495177755,0,0,7.898411092811599,0.9889106327462491,3.079721306648282
Z_60_54,2565,12.972522522522521,77.5523148148148,281,2296,11,2,2,16,126,798,2565,2565,2271,5,2726,16,7,,,1,0.10955165692007797,0.8951267056530214,0.0042884990253411305,0.0007797270955165692,0.0007797270955165692,0.006237816764132553,0.04912280701754386,0.3111111111111111,1.0,0.11461988304093562,0.8333333333333334,0.8333333333333333,2015.703775102684,2223.6467118816336,5615.729302365115,2687.86059612392,2190.342766506906,3707.055018429672,3921.3238401130848,0,0,7.850103545175582,0.9869536855838226,2.9231104196506776
Z_60_55,8,12.972522522522521,77.55694444444444,1,7,0,0,0,0,0,0,1,8,8,3,8,3,3,,,1,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.2767857142857143,1623.3885285721,2097.909714103861,5167.3387809248015,2208.960566274997,1705.6414631398702,3550.1869649280825,3628.01011098123,0,0,2.1972245773362196,0.34996738421395956,-0.2300709823404563
Z_60_56,11,12.972522522522521,77.56157407407407,11,0,0,0,0,0,0,3,11,11,9,2,11,4,5,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.18181818181818177,0.3333333333333333,0.44047619047619047,1151.6949331821975,1776.9382660678098,4729.663774518614,1742.9122510209638,1234.5549971613577,3459.591236694661,3383.990154389435,0,0,2.4849066497880004,0.39823874755381605,-0.22637151256885935
Z_60_57,101,12.972522522522521,77.5662037037037,57,45,18,0,0,0,20,35,77,101,92,5,130,14,7,,,2,0.5643564356435643,0.44554455445544555,0.1782178217821782,0.0,0.0,0.0,0.19801980198019803,0.3465346534653465,0.7623762376237624,0.08910891089108908,0.8333333333333334,0.7916666666666667,721.6055747448639,1554.6954985941613,4305.973017599828,1303.573388422892,801.4618867715965,3440.5070886543367,3200.5588040951793,0,3,4.624972813284271,0.7648401826484018,-0.11538741942095083
Z_60_58,64,12.972522522522521,77.57083333333333,44,22,12,0,0,0,15,28,64,64,60,4,79,15,7,,,2,0.6875,0.34375,0.1875,0.0,0.0,0.0,0.234375,0.4375,1.0,0.0625,0.6666666666666666,0.8125,467.25846607714624,1476.4588191256069,3900.8259001176493,929.6172204386187,513.671242982073,3494.1064654909014,2891.8110273145912,1,4,4.174387269895637,0.6875407697325505,-0.16101421327064655
Z_60_59,1558,12.972522522522521,77.57546296296296,1175,395,14,0,4,0,78,532,1558,1558,1410,6,1622,16,7,,,3,0.7541720154043645,0.2535301668806162,0.008985879332477536,0.0,0.0025673940949935813,0.0,0.05006418485237484,0.34146341463414637,1.0,0.09499358151476256,1.0,0.8333333333333333,647.4942664370992,1563.9908104484578,3520.6301488878553,729.6553348146762,607.6383532965006,3617.159717265539,2444.579323184383,0,4,7.351799869057777,0.974559686888454,1.6813217329846348
Z_60_60,5950,12.972522522522521,77.58009259259259,2885,3085,227,1,142,5,283,2070,5950,5950,4452,6,6471,16,7,,,3,0.48487394957983193,0.5184873949579832,0.03815126050420168,0.0001680672268907563,0.023865546218487396,0.0008403361344537816,0.047563025210084035,0.34789915966386553,1.0,0.2517647058823529,1.0,0.8333333333333333,1059.9385162748306,1769.9998689986874,3174.3637875838876,839.0052278617028,976.657356180138,3346.0619552727176,2023.041756087432,0,2,8.691314551644853,0.9960861056751468,7.09734547860257
Z_60_61,147,12.972522522522521,77.58472222222223,71,76,0,0,1,0,0,45,147,147,141,4,149,10,7,,,1,0.48299319727891155,0.5170068027210885,0.0,0.0,0.006802721088435374,0.0,0.0,0.30612244897959184,1.0,0.04081632653061229,0.6666666666666666,0.7083333333333334,980.6253993282991,1269.5223193905804,2874.315420371878,1174.2175142395324,1428.9144435011071,3032.556275169223,1647.0460397073018,0,1,4.997212273764115,0.8134377038486628,-0.05866221625646427
Z_60_62,2,12.972522522522521,77.58935185185184,0,2,0,0,0,0,0,1,2,2,2,2,2,2,2,,,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3333333333333333,0.1845238095238095,569.4232915377042,770.5758273334734,2636.3132752858596,1599.0521887981,1906.0522171307528,2774.891096606527,1350.968017899625,0,3,1.0986122886681098,0.14840182648401826,-0.2374699218836502
Z_60_63,233,12.972522522522521,77.59398148148148,41,192,25,0,0,0,52,132,233,233,221,4,263,15,7,,,2,0.1759656652360515,0.8240343347639485,0.1072961373390558,0.0,0.0,0.0,0.22317596566523606,0.5665236051502146,1.0,0.05150214592274682,0.6666666666666666,0.8125,436.0766996426742,281.425114912454,2478.2980259301635,1876.8651992010077,1887.8263816294664,2589.7875814204554,964.39085975898,2,4,5.455321115357702,0.8688845401174168,0.047389250529314975
Z_60_64,982,12.972522522522521,77.59861111111111,101,881,25,0,1,0,30,248,931,982,875,6,1018,16,7,,,1,0.10285132382892057,0.8971486761710794,0.025458248472505093,0.0,0.0010183299389002036,0.0,0.03054989816700611,0.2525458248472505,0.9480651731160896,0.1089613034623218,1.0,0.8333333333333333,747.9212411286925,260.6259551589095,2416.015189459805,1507.331134423787,1826.2444696105658,2493.458425352242,733.6775190975949,1,4,6.890609120147166,0.9569471624266145,0.9710235368380202
Z_60_65,100,12.972522522522521,77.60324074074074,59,68,36,0,0,2,6,56,13,100,96,4,167,16,7,,,2,0.59,0.68,0.36,0.0,0.0,0.02,0.06,0.56,0.13,0.040000000000000036,0.6666666666666666,0.8333333333333333,491.7557246676829,748.3077477023703,2456.756511472402,1234.8123977282487,1899.945639797043,2496.2023564664023,806.1101044176373,1,4,4.61512051684126,0.7625570776255708,-0.11662057601148315
Z_60_66,904,12.972522522522521,77.60787037037036,296,635,76,0,4,3,159,431,0,904,813,6,1023,18,7,,,2,0.3274336283185841,0.702433628318584,0.084070796460177,0.0,0.004424778761061947,0.00331858407079646,0.17588495575221239,0.47676991150442477,0.0,0.10066371681415931,1.0,0.875,373.02752199513725,330.82030923605356,2595.6753626264313,1131.7095486732137,2094.6985848290096,2597.7054439019394,1124.5630820866957,2,2,6.807934943699926,0.9549902152641878,0.8748373227764995
Z_60_67,597,12.972522522522521,77.6125,27,577,12,5,3,2,13,131,4,597,561,5,639,15,7,,,3,0.04522613065326633,0.966499162479062,0.020100502512562814,0.008375209380234505,0.005025125628140704,0.0033500837520938024,0.021775544388609715,0.21943048576214405,0.006700167504187605,0.06030150753768848,0.8333333333333334,0.8125,734.6972711877941,374.76166791999776,2818.2908809996325,1240.992217464063,2380.9819494979133,2787.19877750789,1543.621902304749,1,3,6.393590753950631,0.9403131115459883,0.4962582494830783
Z_60_68,1203,12.972522522522521,77.61712962962963,438,783,25,15,3,2,91,224,5,1203,1017,6,1321,17,7,,,1,0.3640897755610973,0.6508728179551122,0.020781379883624274,0.012468827930174564,0.0024937655860349127,0.0016625103906899418,0.07564422277639235,0.1862011637572735,0.004156275976724855,0.15461346633416462,1.0,0.8541666666666667,279.2157805829794,821.4413993263172,3106.6623990392422,1517.447594233243,2730.1523916096376,3048.3170045590014,2001.0479392365507,1,2,7.093404625868766,0.9647749510763209,1.2435511433456623
Z_60_69,808,12.972522522522521,77.62175925925925,54,758,27,4,0,11,56,320,5,808,574,5,883,18,7,,,1,0.06683168316831684,0.9381188118811881,0.03341584158415842,0.0049504950495049506,0.0,0.013613861386138614,0.06930693069306931,0.39603960396039606,0.006188118811881188,0.28960396039603964,0.8333333333333334,0.875,224.00604509599205,1308.5874335245273,3275.701513897187,1889.0534811423504,3121.1749828263755,3364.4244942629543,2475.664548882793,1,1,6.695798917058491,0.9478147423352903,0.7564542900853971
Z_60_70,216,12.972522522522521,77.62638888888888,20,197,8,0,2,0,2,64,0,216,197,5,236,12,7,,,1,0.09259259259259259,0.9120370370370371,0.037037037037037035,0.0,0.009259259259259259,0.0,0.009259259259259259,0.2962962962962963,0.0,0.08796296296296291,0.8333333333333334,0.75,725.0562336782476,1803.7049657193388,2843.4970444281275,2310.3439664934417,3540.208838349127,3721.535150529554,2959.2118692322715,0,1,5.37989735354046,0.8590998043052838,0.026425588490265592
Z_60_71,62,12.972522522522521,77.63101851851852,60,55,53,0,0,18,0,1,0,62,44,3,187,4,5,,,1,0.967741935483871,0.8870967741935484,0.8548387096774194,0.0,0.0,0.2903225806451613,0.0,0.016129032258064516,0.0,0.29032258064516125,0.5,0.44047619047619047,1226.598937403492,2301.65539744001,2438.0462616555137,2758.649265011496,3978.4127636031544,4108.972092450668,3447.9345468674933,0,0,4.143134726391533,0.6839530332681018,-0.16348052645171118
Z_60_72,13,12.972522522522521,77.63564814814815,2,11,0,0,0,0,0,1,0,13,12,4,13,6,4,,,1,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307687,0.6666666666666666,0.4107142857142857,859.5030847150078,2032.3761483291714,2075.091035534326,3222.715101490548,4430.101778488184,4518.9418580386955,3939.9071327882657,0,1,2.6390573296152584,0.4249836921069798,-0.2239051993877947
Z_60_73,48,12.972522522522521,77.64027777777777,25,28,14,3,2,0,7,17,0,48,48,3,74,12,7,,,1,0.5208333333333334,0.5833333333333334,0.2916666666666667,0.0625,0.041666666666666664,0.0,0.14583333333333334,0.3541666666666667,0.0,0.0,0.5,0.75,655.9907774616215,1749.5879193383478,1780.8074397755836,3696.610584936982,4891.541635144725,4945.844261078126,4434.04799391434,0,1,3.8918202981106265,0.6402478799739074,-0.18074471871916362
Z_60_74,525,12.972522522522521,77.6449074074074,211,400,176,6,40,0,97,307,0,525,469,4,844,15,7,,,1,0.40190476190476193,0.7619047619047619,0.3352380952380952,0.011428571428571429,0.0761904761904762,0.0,0.18476190476190477,0.5847619047619048,0.0,0.10666666666666669,0.6666666666666666,0.8125,790.6967110816648,1579.5258994765259,1593.7021584204067,4176.991422084517,5360.214689542191,5385.654228666347,4929.705146371881,0,1,6.26530121273771,0.9302022178734507,0.4074709749647515
Z_60_75,296,12.972522522522521,77.64953703703704,155,210,121,4,31,11,35,173,0,296,264,3,540,14,7,,,1,0.5236486486486487,0.7094594594594594,0.40878378378378377,0.013513513513513514,0.10472972972972973,0.037162162162162164,0.11824324324324324,0.5844594594594594,0.0,0.10810810810810811,0.5,0.7916666666666667,1150.3815536482512,1559.5144588476144,1553.0090477998092,4661.853193164603,5834.378082971787,5835.4540151188685,4796.558432346786,0,0,5.6937321388027,0.8864970645792564,0.12507811573285094
Z_60_76,22,12.972522522522521,77.65416666666667,5,17,5,0,0,0,1,17,0,22,22,4,27,7,4,,,1,0.22727272727272727,0.7727272727272727,0.22727272727272727,0.0,0.0,0.0,0.045454545454545456,0.7727272727272727,0.0,0.0,0.6666666666666666,0.43154761904761907,1588.9786625569573,1694.8769065121671,1669.4689982101431,5149.930424637904,6312.794773936741,6293.101916275255,4294.94627423573,0,0,3.1354942159291497,0.5114155251141552,-0.21280679007300388
Z_60_77,1239,12.972522522522521,77.65879629629629,32,1215,25,1,0,61,132,291,0,1239,936,6,1512,16,7,,,2,0.0258272800645682,0.9806295399515739,0.020177562550443905,0.0008071025020177562,0.0,0.04923325262308313,0.10653753026634383,0.23486682808716708,0.0,0.24455205811138014,1.0,0.8333333333333333,2021.219783038819,1953.578564990189,1914.6162722428671,5640.388452097086,6794.56637648044,6757.003475438668,3793.344986992891,0,0,7.122866658599083,0.9667318982387475,1.2879447806048259
Z_60_80,4,12.972522522522521,77.67268518518519,1,3,0,0,0,0,1,1,0,4,4,3,4,4,3,,,2,0.25,0.75,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.2976190476190476,2870.6054629871182,3109.354957655228,3053.1420325952927,6789.417724397015,8181.08930948698,8175.519867039213,2288.677829399086,0,0,1.6094379124341003,0.24135681669928244,-0.23500360870258558
Z_60_81,3,12.972522522522521,77.6773148148148,1,2,0,0,0,0,1,1,0,3,3,3,3,3,3,,,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.2767857142857143,3260.6660480441687,3286.974405390889,3494.8049162548828,7189.984315359778,7881.806950881203,8654.854915188227,1787.231619759132,0,0,1.3862943611198906,0.19960861056751467,-0.23623676529311788
Z_60_85,1,12.972522522522521,77.69583333333333,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,5023.044101086486,2555.716570392069,4535.8832393212,8895.418709362259,5877.171077397165,10520.475165549036,227.85833682826612,1,1,0.6931471805599453,0.060665362035225046,-0.2387030784741825
Z_60_86,12,12.972522522522521,77.70046296296296,5,7,3,0,0,0,1,11,0,12,12,3,15,4,3,,,2,0.4166666666666667,0.5833333333333334,0.25,0.0,0.0,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.5,0.2976190476190476,5489.8924547759725,2592.627977611642,4638.380521106801,9340.508142747338,5376.243643966023,10982.387309369124,724.3135002013747,0,1,2.5649493574615367,0.41193737769080235,-0.22513835597832704
Z_60_87,1,12.972522522522521,77.70509259259259,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.09226190476190475,5962.394002288514,2723.0528611717905,4791.482380922953,9791.07236687965,4875.46592664218,11447.64829486759,1225.0112919842336,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825
Z_60_88,434,12.972522522522521,77.70972222222223,268,173,96,1,0,0,58,87,0,434,402,6,547,15,7,,,2,0.6175115207373272,0.3986175115207373,0.22119815668202766,0.002304147465437788,0.0,0.0,0.1336405529953917,0.20046082949308755,0.0,0.07373271889400923,1.0,0.8125,6439.304408104704,2934.5490882368667,4990.533579149395,10237.028796673718,4374.88933830034,11915.86585672602,1726.2639653557535,0,0,6.075346031088684,0.913894324853229,0.29525372522631066
Z_60_89,298,12.972522522522521,77.71435185185184,151,153,50,1,0,0,67,116,0,298,291,6,361,15,7,,,1,0.5067114093959731,0.5134228187919463,0.16778523489932887,0.003355704697986577,0.0,0.0,0.22483221476510068,0.38926174496644295,0.0,0.023489932885906062,1.0,0.8125,6919.712149227675,3211.1375288987724,5230.290608723744,10618.371245914484,3874.5918342962823,12386.704723487983,2227.696991036051,0,0,5.700443573390687,0.8891063274624919,0.12754442891391557
Z_60_92,2,12.972522522522521,77.72824074074074,0,2,0,0,0,0,0,0,0,2,2,1,2,1,1,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,8375.881851333887,4293.072131699691,6142.299071125549,11816.495248295405,2377.136094563119,13812.26126296205,2131.89378774747,0,0,1.0986122886681098,0.14840182648401826,-0.2374699218836502
Z_60_93,1,12.972522522522521,77.73287037037036,1,1,0,0,0,0,1,0,0,1,1,1,3,1,1,,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.09226190476190475,8864.890045431857,4705.67230539264,6495.53093389804,12230.958478479846,1880.650669834004,14291.070799075982,1890.1092423292725,0,0,0.6931471805599453,0.060665362035225046,-0.2387030784741825
Z_60_97,16,12.972522522522521,77.75138888888888,5,15,14,0,0,0,0,7,0,16,15,2,34,4,5,,,1,0.3125,0.9375,0.875,0.0,0.0,0.0,0.0,0.4375,0.0,0.0625,0.3333333333333333,0.44047619047619047,10832.47662115632,6482.864334111366,8067.3529405537065,13946.247761673325,338.0756010818372,16220.146407299122,2171.660114732423,1,1,2.833213344056216,0.4562948467058056,-0.22020572961619778
Z_61_40,4,12.977027027027026,77.4875,4,0,0,0,0,0,0,0,0,4,4,1,4,4,3,,,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.2976190476190476,5993.625062429118,7661.835301165785,12236.537375900692,9205.456369019446,9156.000848710884,6067.902318170802,9818.7392214229,0,0,1.6094379124341003,0.24135681669928244,-0.23500360870258558
Z_61_45,16,12.977027027027026,77.51064814814815,0,16,6,0,0,0,0,10,0,16,16,4,22,3,3,,,1,0.0,1.0,0.375,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.6666666666666666,0.2767857142857143,3720.146263655777,5243.224204662125,10005.614225203986,6875.99522867592,6647.782674327989,5464.667310568548,7425.7292133101,0,0,2.833213344056216,0.4562948467058056,-0.22020572961619778
Z_61_46,12,12.977027027027026,77.51527777777777,12,0,0,0,0,0,1,7,0,12,12,3,12,7,4,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.5833333333333334,0.0,0.0,0.5,0.43154761904761907,3306.457907723664,4770.610290497402,9539.730391202493,6426.258962979814,6146.139055872029,5238.774320566011,6956.86392708462,0,0,2.5649493574615367,0.41193737769080235,-0.22513835597832704
Z_61_48,15,12.977027027027026,77.52453703703704,14,1,1,0,0,0,1,0,0,15,15,3,18,4,3,,,1,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.5,0.2976190476190476,2574.684748669146,3847.4867162781597,8589.90068646911,5553.513231725971,5142.851849929199,4911.133272966387,6034.956245092069,0,0,2.772588722239781,0.4452054794520548,-0.22143888620673008
Z_61_49,56,12.977027027027026,77.52916666666667,38,18,3,0,0,0,0,2,56,56,54,3,61,9,6,,,1,0.6785714285714286,0.32142857142857145,0.05357142857142857,0.0,0.0,0.0,0.0,0.03571428571428571,1.0,0.0357142857142857,0.5,0.6160714285714286,2287.3923020284606,3402.9785540415537,8119.814119839292,5135.048227582336,4641.208269540832,4817.8352091294455,5584.526543386451,0,0,4.04305126783455,0.6663405088062623,-0.17087946599490508
