id,latitude,longitude,location,vehicle_number,vehicle_type_clean,violation_list,violation_count_per_record,is_wrong_parking,is_no_parking,is_main_road_parking,is_road_crossing_parking,is_footpath_parking,is_double_parking,created_datetime,hour,day_of_week,month,date,is_weekend,time_period,is_peak_hour,police_station,junction_name,is_near_junction,response_time_hours,validation_status,zone_id,zone_center_lat,zone_center_lng
FKID000475,12.9734223,77.550877,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0467,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 05:26:46+00:00,5,3,11,2023-11-30,0,night,0,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",1,,rejected,Z_60_54,12.972522522522521,77.5523148148148
FKID000476,12.9119426,77.6516074,"17th Cross Road, Parangipalya, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0468,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 05:27:46+00:00,5,3,11,2023-11-30,0,night,0,HSR Layout,No Junction,0,,approved,Z_47_75,12.913963963963964,77.64953703703704
FKID000477,12.9783324,77.6288351,"Chinmaya Mission Hospital Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL0469,OTHER,"['NO PARKING', 'DEFECTIVE NUMBER PLATE']",2,0,1,0,0,0,0,2023-11-30 05:21:46+00:00,5,3,11,2023-11-30,0,night,0,Jeevanbheemanagar,No Junction,0,,approved,Z_61_71,12.977027027027026,77.63101851851852
FKID000478,12.9843821,77.549211,"20th Main Road, Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0470,OTHER,"['NO PARKING', 'PARKING IN A MAIN ROAD']",2,0,1,1,0,0,0,2023-11-30 06:49:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Magadi Road,"BTP024 - NPS, Vijayanagar",1,,approved,Z_63_53,12.986036036036035,77.54768518518519
FKID000479,12.9842514,77.5488863,"Pramukh Swami Maharaj Road, Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0471,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:49:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Magadi Road,"BTP024 - NPS, Vijayanagar",1,,approved,Z_63_53,12.986036036036035,77.54768518518519
FKID000480,12.9843821,77.549211,"20th Main Road, Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0472,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:48:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Magadi Road,"BTP024 - NPS, Vijayanagar",1,,approved,Z_63_53,12.986036036036035,77.54768518518519
FKID000481,12.9842514,77.5488863,"Pramukh Swami Maharaj Road, Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0473,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:49:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Magadi Road,"BTP024 - NPS, Vijayanagar",1,,approved,Z_63_53,12.986036036036035,77.54768518518519
FKID000482,13.0055936,77.5689438,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL0474,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:49:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Malleshwaram,No Junction,0,,approved,Z_67_58,13.004054054054054,77.57083333333333
FKID000483,13.0055416,77.5685354,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL0475,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:50:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Malleshwaram,No Junction,0,,approved,Z_67_58,13.004054054054054,77.57083333333333
FKID000484,12.9727746,77.5789866,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0476,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2024-03-22 22:32:46+00:00,22,4,3,2024-03-22,0,night,0,Upparpet,BTP044 - Sagar Theatre Junction,1,,,Z_60_60,12.972522522522521,77.58009259259259
FKID000485,12.9734197,77.5507688,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0477,OTHER,"['NO PARKING', 'DEFECTIVE NUMBER PLATE']",2,0,1,0,0,0,0,2023-11-30 05:24:46+00:00,5,3,11,2023-11-30,0,night,0,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",1,,approved,Z_60_54,12.972522522522521,77.5523148148148
FKID000486,12.9734197,77.5507688,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0478,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 05:24:46+00:00,5,3,11,2023-11-30,0,night,0,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",1,,approved,Z_60_54,12.972522522522521,77.5523148148148
FKID000487,12.9110176,77.4800517,"1st Cross Road, Police Quarters, Stage 1, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",FKN00GL0479,CAR,['NO PARKING'],1,0,1,0,0,0,0,2024-03-15 00:06:46+00:00,0,4,3,2024-03-15,0,night,0,Kengeri,No Junction,0,,approved,Z_46_38,12.909459459459459,77.47824074074074
FKID000488,12.982962,77.6107646,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0480,TWO_WHEELER,"['NO PARKING', 'DEFECTIVE NUMBER PLATE']",2,0,1,0,0,0,0,2023-11-30 06:44:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Shivajinagar,No Junction,0,,approved,Z_62_67,12.98153153153153,77.6125
FKID000489,12.9789709,77.5803989,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0481,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 00:00:46+00:00,0,3,11,2023-11-30,0,night,0,Upparpet,BTP058 - Subbanna Junction,1,,approved,Z_61_60,12.977027027027026,77.58009259259259
FKID000490,12.982962,77.6107646,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0482,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:44:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Shivajinagar,No Junction,0,,approved,Z_62_67,12.98153153153153,77.6125
FKID000491,12.9116629,77.6383245,"Max, 1091, 19th Cross Road, Sector 3, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",FKN00GL0483,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:30:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,HSR Layout,No Junction,0,,approved,Z_46_73,12.909459459459459,77.64027777777777
FKID000492,12.912209,77.6380139,"14th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0484,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:34:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,HSR Layout,No Junction,0,,approved,Z_47_73,12.913963963963964,77.64027777777777
FKID000493,12.9170516,77.5000243,"Global City Tech Park Road, Mylasandra Village, Mylasandara, Bengaluru, Karnataka. Pin-560059 (India)",FKN00GL0485,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 05:19:46+00:00,5,3,11,2023-11-30,0,night,0,Kengeri,No Junction,0,,approved,Z_48_43,12.918468468468468,77.50138888888888
FKID000494,12.986109,77.5563884,"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0486,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 00:10:46+00:00,0,3,11,2023-11-30,0,night,0,Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",1,,approved,Z_63_55,12.986036036036035,77.55694444444444
FKID000495,12.9734328,77.5508723,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0487,TWO_WHEELER,"['NO PARKING', 'DEFECTIVE NUMBER PLATE']",2,0,1,0,0,0,0,2023-11-30 05:22:46+00:00,5,3,11,2023-11-30,0,night,0,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",1,,approved,Z_60_54,12.972522522522521,77.5523148148148
FKID000496,12.9589839,77.577627,"Tippu Sultan Palace Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0488,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2024-03-10 23:37:46+00:00,23,6,3,2024-03-10,1,night,0,City Market,BTP118 - Basappa Circle,1,,,Z_57_59,12.959009009009009,77.57546296296296
FKID000497,12.9754054,77.5757499,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0489,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 06:37:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Upparpet,BTP040 - Elite Junction,1,,approved,Z_61_59,12.977027027027026,77.57546296296296
FKID000498,13.0028735,77.5693444,"Siddavanahalli Krishna Sharma Road, Paresh Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0490,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 06:27:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Malleshwaram,No Junction,0,,approved,Z_67_58,13.004054054054054,77.57083333333333
FKID000499,12.99759099964912,77.54477324978309,"Padmabhushan Dr MC Modi Road, Indiranagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0491,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 00:59:46+00:00,0,3,11,2023-11-30,0,night,0,Vijayanagara,BTP205 - Modi Hospital Junction,1,,approved,Z_66_52,12.999549549549549,77.54305555555555
FKID000500,12.99759099964912,77.54477324978309,"Padmabhushan Dr MC Modi Road, Indiranagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0492,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 00:58:46+00:00,0,3,11,2023-11-30,0,night,0,Vijayanagara,BTP205 - Modi Hospital Junction,1,,approved,Z_66_52,12.999549549549549,77.54305555555555
FKID000501,12.9677425,77.574557,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0493,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 06:38:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Chamarajpet,"BTP083 - AS Char Street, Mysore Road",1,,approved,Z_59_59,12.968018018018018,77.57546296296296
FKID000502,12.9596229,77.6491922,"Old Airport Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL0494,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 01:19:46+00:00,1,3,11,2023-11-30,0,night,0,Jeevanbheemanagar,No Junction,0,,approved,Z_57_75,12.959009009009009,77.64953703703704
FKID000503,12.9881583,77.5374706,"Dr Siddaiah Puranik Marg, Havanur Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL0495,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 06:28:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Vijayanagara,BTP208 - Havanur Circle,1,,approved,Z_63_51,12.986036036036035,77.53842592592592
FKID000504,12.9526397,77.6052907,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",FKN00GL0496,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 05:15:46+00:00,5,3,11,2023-11-30,0,night,0,Ashok Nagar,BTP132 - Anepalya Junction,1,,approved,Z_56_65,12.954504504504504,77.60324074074074
FKID000505,12.990014,77.5379654,"80 Feet Road, Havanur Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL0497,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 06:25:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Vijayanagara,BTP207 - 8th Main Road Basaveshwara Nagar,1,,approved,Z_64_51,12.99054054054054,77.53842592592592
FKID000506,12.97705,77.5772996,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0498,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:23:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Upparpet,BTP040 - Elite Junction,1,,approved,Z_61_59,12.977027027027026,77.57546296296296
FKID000507,12.9645171,77.5764625,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0499,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 01:23:46+00:00,1,3,11,2023-11-30,0,night,0,City Market,BTP082 - KR Market Junction,1,,approved,Z_58_59,12.963513513513513,77.57546296296296
FKID000508,12.9975433,77.5496032,"Padmabhushan Dr MC Modi Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0500,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:48:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Vijayanagara,BTP027 - Modi Bridge Junction,1,,approved,Z_66_53,12.999549549549549,77.54768518518519
FKID000509,12.9685496,77.574984,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0501,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:18:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,rejected,Z_59_59,12.968018018018018,77.57546296296296
FKID000510,13.0234174,77.5848381,"Ganga Nagar, Ganganagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",FKN00GL0502,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 09:04:46+00:00,9,3,11,2023-11-30,0,morning_peak,1,Kodigehalli,No Junction,0,,approved,Z_71_61,13.02207207207207,77.58472222222223
FKID000511,12.968558,77.5750092,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0503,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:18:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,rejected,Z_59_59,12.968018018018018,77.57546296296296
FKID000512,12.9684428,77.5749047,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0504,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:16:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,rejected,Z_59_59,12.968018018018018,77.57546296296296
FKID000513,12.9684238,77.5749265,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0505,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:17:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,rejected,Z_59_59,12.968018018018018,77.57546296296296
FKID000514,12.9685496,77.574984,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0506,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:17:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,approved,Z_59_59,12.968018018018018,77.57546296296296
FKID000515,12.9336328,77.6910614,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0507,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2024-03-15 00:07:46+00:00,0,4,3,2024-03-15,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_51_84,12.93198198198198,77.6912037037037
FKID000516,12.9684677,77.5749524,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0508,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:16:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,approved,Z_59_59,12.968018018018018,77.57546296296296
FKID000517,12.968463,77.5749429,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0509,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:16:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,approved,Z_59_59,12.968018018018018,77.57546296296296
FKID000518,12.9684428,77.5749047,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0510,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:16:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,approved,Z_59_59,12.968018018018018,77.57546296296296
FKID000519,12.9754054,77.5757499,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0511,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 05:58:46+00:00,5,3,11,2023-11-30,0,night,0,Upparpet,BTP040 - Elite Junction,1,,rejected,Z_61_59,12.977027027027026,77.57546296296296
FKID000520,12.9684724,77.5749483,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0512,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:15:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,approved,Z_59_59,12.968018018018018,77.57546296296296
FKID000521,12.968475,77.5749553,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0513,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:15:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,approved,Z_59_59,12.968018018018018,77.57546296296296
FKID000522,12.9684724,77.5749483,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0514,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:14:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,approved,Z_59_59,12.968018018018018,77.57546296296296
FKID000523,12.968685,77.5750637,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0515,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:14:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,rejected,Z_59_59,12.968018018018018,77.57546296296296
FKID000524,12.968685,77.5750637,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0516,TWO_WHEELER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:14:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,City Market,"BTP083 - AS Char Street, Mysore Road",1,,approved,Z_59_59,12.968018018018018,77.57546296296296
FKID000525,12.9882907,77.5374841,"Dr Siddaiah Puranik Marg, Havanur Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL0517,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 06:10:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Vijayanagara,BTP208 - Havanur Circle,1,,rejected,Z_64_51,12.99054054054054,77.53842592592592
FKID000526,12.906966533185054,77.54608495614649,"Subramanyapura Main Road, Vallabha Nagar, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",FKN00GL0518,OTHER,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-30 06:39:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,K.S. Layout,No Junction,0,,approved,Z_45_53,12.904954954954954,77.54768518518519
FKID000527,12.906619991344298,77.54528653640092,"Subramanyapura Main Road, Veerabhadra Layout, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",FKN00GL0519,OTHER,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",2,1,0,1,0,0,0,2023-11-30 07:23:46+00:00,7,3,11,2023-11-30,0,morning_peak,0,K.S. Layout,No Junction,0,,approved,Z_45_52,12.904954954954954,77.54305555555555
FKID000528,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0520,TWO_WHEELER,"['NO PARKING', 'WRONG PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'PARKING IN A MAIN ROAD']",4,1,1,1,0,0,0,2024-03-14 22:42:46+00:00,22,3,3,2024-03-14,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_51_84,12.93198198198198,77.6912037037037
FKID000529,12.9769678,77.5778665,"Y Ramachandra Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0521,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 08:45:46+00:00,8,3,11,2023-11-30,0,morning_peak,1,Upparpet,BTP040 - Elite Junction,1,,approved,Z_61_60,12.977027027027026,77.58009259259259
FKID000530,12.9884017,77.5374768,"Dr Siddaiah Puranik Marg, Havanur Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL0522,OTHER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 06:11:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Vijayanagara,BTP208 - Havanur Circle,1,,rejected,Z_64_51,12.99054054054054,77.53842592592592
FKID000531,12.906425,77.6297049,"Hosapalya Main Road, BKL Colony, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL0523,CAR,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 08:40:46+00:00,8,3,11,2023-11-30,0,morning_peak,1,HSR Layout,No Junction,0,,approved,Z_45_71,12.904954954954954,77.63101851851852
FKID000532,12.9769534,77.5774033,"Y Ramachandra Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0524,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 08:42:46+00:00,8,3,11,2023-11-30,0,morning_peak,1,Upparpet,BTP040 - Elite Junction,1,,approved,Z_61_59,12.977027027027026,77.57546296296296
FKID000533,13.0454592,77.5219361,"SM Road, Sabari Nagar, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)",FKN00GL0525,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 08:03:46+00:00,8,3,11,2023-11-30,0,morning_peak,1,Peenya,No Junction,0,,approved,Z_76_47,13.044594594594594,77.5199074074074
FKID000534,13.0454695,77.5218958,"SM Road, Sabari Nagar, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)",FKN00GL0526,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 08:03:46+00:00,8,3,11,2023-11-30,0,morning_peak,1,Chikkabanavara,No Junction,0,,approved,Z_76_47,13.044594594594594,77.5199074074074
FKID000535,12.9767226,77.5796976,"Y Ramachandra Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0527,TWO_WHEELER,['WRONG PARKING'],1,1,0,0,0,0,0,2023-11-30 08:41:46+00:00,8,3,11,2023-11-30,0,morning_peak,1,Upparpet,BTP044 - Sagar Theatre Junction,1,,approved,Z_61_60,12.977027027027026,77.58009259259259
FKID000536,12.9626174,77.6038815,"Alexander Road, Sir Mirza Ismail Nagar, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL0528,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 06:05:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Ashok Nagar,BTP172 - Nanjappa Circle,1,,approved,Z_58_65,12.963513513513513,77.60324074074074
FKID000537,13.0636367,77.5870083,"20th Main Road, Oscar Orchards, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL0529,CAR,"['NO PARKING', 'PARKING NEAR ROAD CROSSING']",2,0,1,0,1,0,0,2023-11-30 08:28:46+00:00,8,3,11,2023-11-30,0,morning_peak,1,Kodigehalli,No Junction,0,,approved,Z_80_61,13.062612612612613,77.58472222222223
FKID000538,13.0055329,77.5691207,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL0530,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 05:56:46+00:00,5,3,11,2023-11-30,0,night,0,Malleshwaram,No Junction,0,,approved,Z_67_58,13.004054054054054,77.57083333333333
FKID000539,13.0055182,77.5689385,"15th Cross Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL0531,CAR,['NO PARKING'],1,0,1,0,0,0,0,2023-11-30 05:56:46+00:00,5,3,11,2023-11-30,0,night,0,Malleshwaram,No Junction,0,,rejected,Z_67_58,13.004054054054054,77.57083333333333
FKID000540,12.9579733,77.7010601,"Marathahalli Underpass, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL0532,OTHER,['NO PARKING'],1,0,1,0,0,0,0,2024-03-14 23:54:46+00:00,23,3,3,2024-03-14,0,night,0,HAL Old Airport,No Junction,0,,approved,Z_57_86,12.959009009009009,77.70046296296296
FKID000541,12.9963768,77.6689267,"MBT Road, Tin Factory Junction, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL0533,CAR,"['PARKING IN A MAIN ROAD', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'WRONG PARKING']",3,1,0,1,0,0,0,2023-11-30 06:22:46+00:00,6,3,11,2023-11-30,0,morning_peak,0,Mahadevapura,No Junction,0,,rejected,Z_65_79,12.995045045045044,77.66805555555555
